LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month,financial_strength,obligation_level,repayment_behavior,target
350000.0,2,1,1,57,-2,-2,-2,-2,-2,-2,7617.0,2554.0,44293.0,66525.0,7502.0,15268.0,2558.0,44538.0,67211.0,7502.0,15268.0,228300.0,0,342383.0,0.021762794963442963,-6,0
70000.0,1,2,1,40,0,0,0,0,0,0,30346.0,27040.0,23756.0,18897.0,10873.0,10707.0,1681.0,1635.0,1463.0,525.0,535.0,570.0,0,39654.0,0.4335080927415323,0,0
200000.0,1,2,2,30,0,0,0,0,0,0,183464.0,184391.0,169311.0,165686.0,162639.0,165627.0,7197.0,7035.0,7032.0,6008.0,7002.0,6523.0,0,16536.0,0.9173154134229329,0,0
90000.0,1,1,2,31,2,0,0,0,0,0,90226.0,90378.0,27831.0,28790.0,29087.0,28941.0,2500.0,1500.0,1443.0,1100.0,1042.0,2000.0,1,-226.0,1.002499972222531,2,1
30000.0,1,2,2,49,1,2,2,0,0,-1,24597.0,26852.0,23117.0,24800.0,29410.0,23905.0,3000.0,0.0,3000.0,5000.0,23905.0,23771.0,0,5403.0,0.8198726709109696,5,0
80000.0,1,1,2,25,0,0,0,0,0,0,67751.0,68484.0,54926.0,55241.0,56560.0,57881.0,2500.0,3000.0,2000.0,2000.0,2000.0,3000.0,0,12249.0,0.8468769140385746,0,0
150000.0,1,1,2,26,-1,0,0,0,0,0,29997.0,31171.0,30356.0,30545.0,31257.0,33762.0,2000.0,2000.0,2000.0,1200.0,3000.0,2000.0,0,120003.0,0.19997866680888793,-1,0
360000.0,1,1,2,29,1,-1,-1,-1,-1,-1,-4316.0,60054.0,187734.0,17328.0,10658.0,77898.0,65000.0,188000.0,17384.0,20000.0,78000.0,46677.0,0,364316.0,-0.00048422302358448673,-1,0
400000.0,1,2,1,30,-1,0,0,0,-1,-1,11633.0,12294.0,13038.0,13751.0,5765.0,21784.0,1200.0,1287.0,1000.0,5819.0,26957.0,507.0,0,388367.0,0.029082427293931765,-1,0
300000.0,1,1,2,30,-1,-1,2,0,0,-1,121.0,2175.0,774.0,2774.0,2774.0,14190.0,3204.0,0.0,2000.0,0.0,15000.0,2043.0,0,299879.0,0.00040333198889337034,0,0
50000.0,1,2,2,30,2,2,2,2,2,2,21839.0,22771.0,23700.0,24016.0,23332.0,24849.0,1600.0,1600.0,1000.0,0.0,1896.0,0.0,1,28161.0,0.4367712645747085,6,1
20000.0,1,1,2,27,1,2,2,2,0,0,15678.0,15129.0,17973.0,31269.0,11401.0,8311.0,0.0,3100.0,0.0,2000.0,1000.0,2000.0,0,4322.0,0.783860806959652,5,0
90000.0,1,2,2,28,2,2,0,0,2,0,82671.0,78750.0,66605.0,63795.0,61061.0,54646.0,0.0,3324.0,5380.0,0.0,2000.0,1800.0,1,7329.0,0.9185564604837724,4,1
180000.0,1,2,1,28,0,0,0,0,2,0,148735.0,150771.0,156334.0,165696.0,165582.0,168952.0,6000.0,8000.0,13500.0,4110.0,6200.0,13600.0,0,31265.0,0.8263009649946389,0,0
230000.0,1,2,2,29,-1,-1,0,0,0,0,566.0,5477.0,7996.0,6406.0,6040.0,6446.0,5480.0,4001.0,3000.0,3000.0,2000.0,5000.0,0,229434.0,0.0024608588658310182,-2,0
160000.0,1,2,1,28,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,1300.0,1244.0,0,160000.0,0.0,-3,0
200000.0,1,2,2,25,1,2,0,0,0,0,124652.0,109401.0,63518.0,14607.0,16399.0,18026.0,6.0,5000.0,2000.0,2000.0,2000.0,20000.0,0,75348.0,0.6232568837155814,3,0
300000.0,1,2,2,27,0,0,-1,-1,0,-1,1726.0,-9.0,1974.0,17648.0,36732.0,1000.0,2800.0,1983.0,17652.0,36183.0,1002.0,0.0,0,298274.0,0.0057533141556194815,-1,0
360000.0,1,1,2,29,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,360000.0,0.0,-6,0
230000.0,1,2,2,30,-1,0,-1,0,0,0,9125.0,7795.0,191795.0,192255.0,187755.0,187740.0,4000.0,191795.0,10000.0,8000.0,8000.0,8000.0,0,220875.0,0.03967374054895414,-2,0
80000.0,1,1,2,27,0,0,0,0,0,-1,74413.0,76817.0,74554.0,43727.0,16307.0,1755.0,7000.0,3000.0,1400.0,326.0,1755.0,0.0,0,5587.0,0.9301508731140861,0,0
90000.0,1,2,2,27,2,0,0,0,-2,-2,2542.0,3556.0,4490.0,0.0,0.0,0.0,1066.0,1000.0,0.0,0.0,0.0,0.0,1,87458.0,0.028244130620770882,2,1
80000.0,1,1,2,25,0,0,0,0,0,0,37325.0,38503.0,39429.0,24600.0,10000.0,0.0,2100.0,2000.0,1000.0,700.0,0.0,0.0,0,42675.0,0.46655666804164947,0,0
160000.0,1,1,2,29,1,-1,-1,-2,-2,-2,0.0,6285.0,0.0,0.0,0.0,0.0,6285.0,0.0,0.0,0.0,0.0,0.0,0,160000.0,0.0,-1,0
200000.0,1,1,2,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,200000.0,0.0,-6,0
60000.0,1,2,2,25,0,0,0,0,0,0,15614.0,16231.0,17074.0,17684.0,20003.0,21040.0,1267.0,1500.0,1291.0,3000.0,2000.0,390.0,0,44386.0,0.26022899618339695,0,0
360000.0,1,1,2,27,-2,-2,-2,-2,-2,-2,2807.0,894.0,5939.0,1390.0,-5.0,-5.0,898.0,5970.0,1396.0,0.0,0.0,0.0,0,357193.0,0.007797200563331768,-6,0
360000.0,1,3,2,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,360000.0,0.0,-6,0
220000.0,1,1,2,28,-1,-1,-1,-1,-1,-1,184.0,1709.0,919.0,47545.0,2398.0,3338.0,1709.0,919.0,47545.0,2398.0,5178.0,12448.0,0,219816.0,0.000836359834728024,-3,0
120000.0,1,1,2,27,0,0,0,0,0,0,21812.0,20874.0,21930.0,22165.0,20502.0,19030.0,1700.0,1700.0,1500.0,700.0,1000.0,1000.0,0,98188.0,0.18176515195706702,0,0
50000.0,1,2,2,23,-1,-1,2,0,0,0,45708.0,48316.0,44070.0,45021.0,45145.0,46470.0,6000.0,0.0,2000.0,2000.0,3000.0,3600.0,0,4292.0,0.9141417171656567,0,0
300000.0,1,2,2,29,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,300000.0,0.0,-6,1
400000.0,1,1,2,36,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,400000.0,0.0,-6,1
260000.0,1,3,2,35,0,0,0,0,0,0,33078.0,42056.0,43986.0,45879.0,54264.0,59872.0,10000.0,10000.0,10390.0,10009.0,10000.0,10000.0,0,226922.0,0.12722258760543229,0,0
80000.0,1,2,1,27,0,0,0,0,2,0,58777.0,60201.0,61633.0,69160.0,26000.0,25000.0,3000.0,3000.0,9160.0,0.0,0.0,0.0,0,21223.0,0.7347033162085473,0,0
50000.0,1,1,2,30,0,0,0,-1,-1,-2,50457.0,51400.0,0.0,3794.0,0.0,0.0,2400.0,0.0,3794.0,0.0,0.0,9551.0,0,-457.0,1.009119817603648,0,0
20000.0,1,2,2,27,-1,-1,-2,-2,-2,-2,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18800.0,0.0599970001499925,-4,0
50000.0,1,2,1,29,0,0,0,0,0,0,47555.0,47531.0,46604.0,47982.0,29667.0,30449.0,1932.0,2005.0,2383.0,1068.0,1266.0,1045.0,0,2445.0,0.9510809783804324,0,0
20000.0,1,3,2,23,1,2,-1,-1,0,0,19901.0,19105.0,572.0,19206.0,18595.0,19135.0,0.0,572.0,20502.0,1000.0,840.0,705.0,0,99.0,0.9950002499875006,2,0
150000.0,1,1,2,30,0,0,0,0,0,0,84777.0,81530.0,78940.0,73785.0,70787.0,59526.0,2881.0,3073.0,2584.0,1260.0,1357.0,1736.0,0,65223.0,0.5651762321584523,0,0
620000.0,1,2,2,29,0,0,0,0,0,0,524191.0,524555.0,445543.0,443199.0,451040.0,431316.0,19306.0,15669.0,16011.0,16000.0,15500.0,17002.0,0,95809.0,0.8454679911806594,0,0
270000.0,1,3,2,36,0,0,0,0,0,0,276192.0,271773.0,262623.0,268735.0,273709.0,273139.0,11000.0,11100.0,12000.0,11000.0,10200.0,10500.0,0,-6192.0,1.0229295447053899,0,0
130000.0,1,2,2,29,1,2,2,2,2,2,88766.0,91466.0,93182.0,90851.0,96576.0,98452.0,5000.0,4000.0,0.0,7200.0,3500.0,3600.0,1,41234.0,0.6828101322297521,5,1
150000.0,1,2,2,22,-1,0,0,0,0,0,82791.0,82533.0,77002.0,45340.0,36352.0,36499.0,3187.0,2381.0,1579.0,1265.0,1584.0,597.0,0,67209.0,0.5519363204245306,-1,0
50000.0,1,2,1,26,0,0,0,0,0,0,38189.0,28440.0,23228.0,21482.0,18029.0,18705.0,3000.0,1436.0,1162.0,2184.0,871.0,500.0,0,11811.0,0.7637647247055059,0,0
50000.0,1,2,1,26,1,4,3,2,2,3,13294.0,12799.0,12311.0,11816.0,14014.0,13506.0,0.0,0.0,0.0,2394.0,0.0,0.0,1,36706.0,0.2658746825063499,8,1
20000.0,1,2,2,23,2,0,0,2,2,-2,15021.0,17452.0,19853.0,19437.0,0.0,0.0,6000.0,3000.0,295.0,0.0,0.0,0.0,1,4979.0,0.7510124493775311,2,1
50000.0,1,2,2,22,-1,-1,-2,-2,-2,-2,2454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47546.0,0.04907901841963161,-4,0
170000.0,1,1,2,25,0,0,0,0,0,0,112367.0,106345.0,91409.0,90720.0,83208.0,83956.0,5451.0,4456.0,2992.0,3000.0,3200.0,3200.0,0,57633.0,0.6609784648325598,0,0
50000.0,1,2,2,29,0,0,0,0,0,0,51232.0,50732.0,50962.0,49908.0,32361.0,21138.0,1900.0,2300.0,1500.0,1500.0,900.0,900.0,0,-1232.0,1.0246195076098479,0,0
20000.0,1,3,2,22,0,0,0,0,0,2,18306.0,18977.0,19328.0,19035.0,19262.0,12308.0,1287.0,1462.0,1522.0,1165.0,0.0,1000.0,0,1694.0,0.9152542372881356,0,0
20000.0,1,2,2,22,1,2,2,2,0,0,14542.0,14011.0,16899.0,16335.0,16509.0,17590.0,0.0,3132.0,0.0,742.0,1501.0,0.0,1,5458.0,0.7270636468176591,5,1
20000.0,1,2,2,21,0,0,0,-1,0,0,23675.0,20297.0,17054.0,2333.0,1300.0,0.0,1800.0,1240.0,2333.0,0.0,0.0,0.0,0,-3675.0,1.183690815459227,0,0
20000.0,1,2,2,21,0,0,0,0,0,0,18671.0,18497.0,19633.0,18347.0,9347.0,0.0,1614.0,1750.0,1000.0,1000.0,0.0,0.0,0,1329.0,0.9335033248337583,0,0
20000.0,1,1,2,22,0,0,0,0,0,0,19231.0,20235.0,21579.0,22231.0,22301.0,21687.0,1331.0,1675.0,1327.0,800.0,783.0,777.0,1,769.0,0.9615019249037549,0,1
90000.0,1,2,2,25,0,0,0,0,0,0,79938.0,67857.0,66929.0,67797.0,47739.0,48163.0,3000.0,3000.0,3000.0,3000.0,2000.0,2000.0,0,10062.0,0.8881901312207642,0,0
80000.0,1,2,1,26,-1,3,2,-1,2,2,495.0,330.0,165.0,481.0,316.0,151.0,0.0,0.0,481.0,0.0,0.0,0.0,0,79505.0,0.006187422657216785,4,0
50000.0,1,1,2,22,0,0,0,0,0,0,28725.0,28424.0,30965.0,28612.0,25498.0,24866.0,2000.0,5000.0,1500.0,1000.0,2000.0,5000.0,1,21275.0,0.5744885102297954,0,1
60000.0,1,1,2,23,0,0,0,0,0,0,31348.0,50778.0,53407.0,19443.0,16597.0,18423.0,20109.0,5000.0,2000.0,1000.0,2000.0,1000.0,0,28652.0,0.5224579590340162,0,0
50000.0,1,2,2,22,0,0,0,0,0,2,49718.0,50362.0,49904.0,50405.0,29795.0,28383.0,1786.0,2000.0,1500.0,2200.0,0.0,1100.0,0,282.0,0.9943401131977361,0,0
20000.0,1,1,2,22,0,0,2,0,0,0,17875.0,20524.0,17478.0,18224.0,18926.0,19627.0,3300.0,0.0,1500.0,1000.0,1000.0,1000.0,0,2125.0,0.8937053147342633,2,0
20000.0,1,3,2,23,0,0,0,0,0,0,19812.0,20388.0,19145.0,20124.0,20127.0,20150.0,1300.0,1330.0,1309.0,702.0,719.0,1000.0,0,188.0,0.9905504724763762,0,0
50000.0,1,2,2,24,-1,-1,0,0,0,0,90.0,6560.0,7029.0,1734.0,916.0,18864.0,7396.0,1459.0,1000.0,18.0,18784.0,1000.0,0,49910.0,0.0017999640007199855,-2,0
80000.0,1,1,2,24,0,0,0,0,0,0,50781.0,29297.0,78589.0,78806.0,50663.0,50214.0,4400.0,50000.0,3034.0,1800.0,1817.0,1750.0,0,29219.0,0.6347545655679304,0,0
50000.0,1,1,2,22,0,0,0,0,0,0,38251.0,34489.0,32252.0,6182.0,17118.0,8922.0,4000.0,1500.0,1500.0,2500.0,500.0,400.0,0,11749.0,0.7650046999060018,0,0
20000.0,1,2,2,22,1,4,3,2,0,0,17456.0,16896.0,16345.0,15785.0,17018.0,18736.0,0.0,0.0,0.0,1500.0,2000.0,2000.0,1,2544.0,0.8727563621818909,8,1
20000.0,1,2,2,22,2,3,2,2,2,0,15662.0,16004.0,17046.0,16676.0,16704.0,16984.0,900.0,1600.0,200.0,600.0,700.0,2100.0,0,4338.0,0.7830608469576521,7,0
50000.0,1,3,1,22,0,0,0,0,0,0,45458.0,46450.0,47599.0,48456.0,44546.0,43256.0,2051.0,2200.0,2016.0,2009.0,2092.0,1020.0,1,4542.0,0.9091418171636567,0,1
50000.0,1,3,2,23,0,0,-2,-2,-2,-2,4332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45668.0,0.0866382672346553,-2,0
50000.0,1,2,2,23,0,0,0,0,-2,-2,35176.0,30250.0,12625.0,0.0,0.0,0.0,2007.0,5000.0,0.0,0.0,0.0,0.0,0,14824.0,0.7035059298814024,0,0
20000.0,1,2,2,23,1,2,0,0,0,0,16830.0,14566.0,10100.0,9238.0,6902.0,5813.0,50.0,5000.0,1200.0,500.0,500.0,1000.0,0,3170.0,0.8414579271036449,3,0
420000.0,1,2,1,24,0,0,0,0,0,0,392639.0,397332.0,376317.0,214062.0,164003.0,162836.0,16117.0,20516.0,7092.0,6019.0,4636.0,5570.0,0,27361.0,0.9348525360653903,0,0
50000.0,1,2,2,25,0,0,0,2,0,0,17826.0,18620.0,19722.0,19305.0,19409.0,20221.0,1400.0,2200.0,806.0,1000.0,2000.0,1000.0,0,32174.0,0.35651286974260515,0,0
110000.0,1,2,2,26,1,2,2,3,2,2,83796.0,86713.0,93436.0,91075.0,88714.0,94316.0,5200.0,9000.0,0.0,0.0,7062.0,3424.0,0,26204.0,0.7617748929555186,5,0
20000.0,1,6,2,21,0,0,0,0,0,-2,13203.0,4443.0,3259.0,2969.0,0.0,0.0,1036.0,1132.0,2000.0,0.0,0.0,0.0,0,6797.0,0.6601169941502925,0,0
20000.0,1,2,2,22,0,0,0,0,0,0,16439.0,17140.0,18269.0,38082.0,19923.0,6825.0,1279.0,1408.0,1180.0,1000.0,500.0,500.0,0,3561.0,0.8219089045547723,0,0
50000.0,1,3,2,23,0,0,0,0,0,0,9168.0,10178.0,11200.0,12214.0,12608.0,12718.0,1166.0,1188.0,1202.0,596.0,461.0,462.0,0,40832.0,0.18335633287334252,0,0
180000.0,1,2,2,23,0,0,0,0,0,0,96709.0,99673.0,100951.0,104625.0,106498.0,115632.0,4485.0,3682.0,5253.0,5000.0,11000.0,10000.0,0,83291.0,0.5372692373931256,0,0
20000.0,1,2,2,22,0,0,2,2,2,2,18690.0,12289.0,5560.0,6310.0,7204.0,6943.0,3500.0,1000.0,1000.0,1000.0,0.0,1000.0,0,1310.0,0.9344532773361331,2,0
20000.0,1,2,2,21,0,0,0,0,0,0,22291.0,15999.0,12874.0,8350.0,7500.0,8500.0,1700.0,1174.0,4000.0,150.0,1000.0,0.0,0,-2291.0,1.1144942752862357,0,0
20000.0,1,2,2,21,0,0,0,0,-1,-1,20070.0,19278.0,3346.0,-780.0,780.0,2130.0,1072.0,1000.0,0.0,1560.0,2130.0,3680.0,0,-70.0,1.0034498275086245,0,0
20000.0,1,2,2,22,2,3,2,2,3,2,18292.0,17710.0,17137.0,19830.0,19240.0,18419.0,0.0,0.0,3000.0,0.0,0.0,2000.0,1,1708.0,0.9145542722863856,7,1
50000.0,1,2,2,22,0,0,0,0,0,0,38311.0,52702.0,50639.0,53052.0,47335.0,32489.0,20052.0,16216.0,8734.0,1018.0,9421.0,10055.0,0,11689.0,0.7662046759064819,0,0
50000.0,1,3,2,26,2,0,0,0,0,0,31708.0,32439.0,28302.0,13881.0,14376.0,15261.0,1700.0,2000.0,1500.0,1100.0,1500.0,2000.0,0,18292.0,0.6341473170536589,2,0
150000.0,1,4,3,27,-1,-1,0,0,-2,-2,3462.0,1147.0,7002.0,0.0,0.0,0.0,1147.0,6000.0,0.0,0.0,0.0,0.0,0,146538.0,0.023079846134359105,-2,0
70000.0,1,2,2,27,2,2,2,2,2,2,29193.0,30214.0,31130.0,31622.0,32102.0,32742.0,1800.0,1700.0,1300.0,1300.0,1300.0,1300.0,1,40807.0,0.41703689947286465,6,1
50000.0,1,2,2,27,1,2,0,0,0,0,47568.0,46482.0,44546.0,40745.0,19910.0,17786.0,0.0,2000.0,1241.0,633.0,616.0,2500.0,1,2432.0,0.9513409731805363,3,1
150000.0,1,1,1,32,0,0,-2,-1,-1,-2,15000.0,0.0,0.0,1662.0,0.0,0.0,0.0,0.0,1662.0,0.0,0.0,0.0,0,135000.0,0.09999933333777775,-2,0
100000.0,1,2,2,26,0,-1,-1,-1,2,-1,44053.0,2206.0,1953.0,3053.0,853.0,48280.0,2206.0,1953.0,3100.0,0.0,48280.0,0.0,0,55947.0,0.44052559474405256,-2,0
20000.0,1,2,2,24,0,0,0,0,0,0,15730.0,16776.0,35036.0,14694.0,16914.0,14074.0,1313.0,2110.0,4000.0,6000.0,4000.0,174.0,0,4270.0,0.7864606769661517,0,0
20000.0,1,2,2,24,0,0,2,3,2,2,14068.0,16706.0,18342.0,17755.0,17967.0,17538.0,3200.0,2200.0,0.0,800.0,0.0,1401.0,0,5932.0,0.7033648317584121,2,0
20000.0,1,3,2,24,0,0,0,0,0,0,3724.0,5646.0,6808.0,14046.0,13924.0,16924.0,2000.0,1262.0,7500.0,278.0,3000.0,0.0,0,16276.0,0.18619069046547673,0,0
20000.0,1,2,2,22,0,0,-1,0,0,0,20813.0,19666.0,20076.0,19875.0,19659.0,19310.0,1000.0,20700.0,2000.0,800.0,465.0,1000.0,0,-813.0,1.040597970101495,-1,0
100000.0,1,3,2,25,0,0,0,0,0,0,76068.0,69334.0,54883.0,55383.0,36095.0,31322.0,2895.0,2088.0,1511.0,1124.0,1053.0,1009.0,0,23932.0,0.7606723932760673,0,0
190000.0,1,2,2,29,0,0,0,0,0,0,185222.0,163336.0,157158.0,149423.0,115038.0,97756.0,5836.0,6358.0,5487.0,4038.0,3803.0,3042.0,0,4778.0,0.9748475008026274,0,0
50000.0,1,2,2,22,0,0,0,0,0,-1,47871.0,44546.0,28628.0,19502.0,1971.0,7538.0,1546.0,1519.0,1035.0,296.0,20300.0,1000.0,0,2129.0,0.9574008519829603,0,0
20000.0,1,3,2,24,1,3,2,0,0,3,14665.0,14146.0,13634.0,14401.0,16257.0,15713.0,0.0,0.0,1300.0,2101.0,0.0,0.0,1,5335.0,0.7332133393330333,6,1
70000.0,1,2,1,26,1,2,0,0,0,0,8587.0,9386.0,9456.0,9528.0,7481.0,7794.0,1100.0,1178.0,1250.0,300.0,400.0,250.0,0,61413.0,0.12266967614748361,3,0
50000.0,1,2,2,24,0,0,0,-1,0,0,52359.0,51158.0,3957.0,52522.0,31921.0,29265.0,2064.0,1053.0,53874.0,1009.0,934.0,719.0,0,-2359.0,1.0471590568188636,0,0
20000.0,1,2,2,25,1,2,0,0,-1,0,20873.0,20240.0,20365.0,19565.0,9928.0,12758.0,4.0,1378.0,1203.0,15460.0,3000.0,2000.0,1,-873.0,1.0435978201089946,3,1
20000.0,1,1,2,24,-1,-1,-1,-1,0,-1,720.0,100.0,1192.0,7804.0,6200.0,3982.0,100.0,1192.0,7807.0,124.0,3982.0,1156.0,1,19280.0,0.0359982000899955,-3,1
20000.0,1,2,2,24,0,0,0,0,0,0,10768.0,12087.0,13115.0,14190.0,14328.0,14629.0,1502.0,1530.0,1600.0,670.0,680.0,686.0,0,9232.0,0.5383730813459328,0,0
50000.0,1,2,2,24,-1,0,0,0,2,0,48846.0,48136.0,72898.0,36103.0,29384.0,29356.0,1904.0,3700.0,5396.0,6.0,1003.0,1449.0,0,1154.0,0.9769004619907602,-1,0
20000.0,1,1,2,23,0,0,0,0,0,0,10242.0,18778.0,19065.0,18025.0,17414.0,17068.0,10000.0,1300.0,1300.0,609.0,700.0,1809.0,0,9758.0,0.512074396280186,0,0
50000.0,1,2,2,23,1,-2,-2,-1,-1,-2,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0,50000.0,0.0,-3,0
50000.0,1,2,2,24,1,2,0,0,-1,-1,5784.0,3392.0,2182.0,0.0,2092.0,-2272.0,0.0,1000.0,0.0,2092.0,0.0,0.0,0,44216.0,0.11567768644627108,3,0
20000.0,1,1,2,24,1,-1,-1,-2,-1,-1,255.0,541.0,275.0,329.0,544.0,190.0,541.0,275.0,329.0,544.0,190.0,241.0,0,19745.0,0.012749362531873407,-1,0
20000.0,1,2,2,25,1,2,-1,-1,0,0,12589.0,716.0,243.0,19853.0,20157.0,20182.0,0.0,1000.0,20000.0,1000.0,720.0,1800.0,0,7411.0,0.6294185290735463,2,0
50000.0,1,2,2,25,0,0,0,0,0,0,46980.0,47809.0,49040.0,29662.0,28360.0,28831.0,1910.0,2141.0,1763.0,1161.0,1077.0,1167.0,1,3020.0,0.9395812083758325,0,1
70000.0,1,1,2,25,0,-1,0,0,0,0,23799.0,9000.0,11818.0,12889.0,9043.0,26713.0,9000.0,7000.0,5000.0,4043.0,5000.0,0.0,0,46201.0,0.3399808574163226,-1,0
20000.0,1,2,2,27,0,0,0,0,0,0,12546.0,13830.0,14599.0,15650.0,15964.0,17204.0,1500.0,1300.0,1300.0,574.0,1500.0,0.0,1,7454.0,0.6272686365681716,0,1
20000.0,1,2,1,24,1,4,3,2,2,2,17611.0,18038.0,17473.0,16900.0,17690.0,18255.0,1000.0,0.0,0.0,1376.0,1000.0,649.0,0,2389.0,0.8805059747012649,8,0
20000.0,1,2,2,23,0,0,0,0,0,0,20432.0,16941.0,18066.0,19259.0,20071.0,19800.0,1280.0,1405.0,1598.0,1410.0,1021.0,0.0,0,-432.0,1.0215489225538723,0,0
20000.0,1,2,2,25,0,0,0,0,0,0,17286.0,18199.0,18559.0,19068.0,19053.0,16500.0,1594.0,1344.0,1243.0,618.0,579.0,778.0,1,2714.0,0.8642567871606419,0,1
220000.0,1,1,2,26,0,0,0,0,0,0,44432.0,128967.0,96750.0,71616.0,65415.0,57914.0,100000.0,18720.0,37800.0,7096.0,12000.0,25000.0,0,175568.0,0.2019627183512802,0,0
120000.0,1,2,2,25,1,2,2,2,2,0,63119.0,61304.0,54675.0,52206.0,10325.0,8992.0,2200.0,1828.0,500.0,0.0,500.0,1000.0,1,56881.0,0.5259872834393047,5,1
140000.0,1,1,2,26,0,0,-2,-2,-1,-1,17376.0,4879.0,6266.0,4379.0,420.0,0.0,4907.0,6284.0,4392.0,420.0,0.0,245.0,0,122624.0,0.12411339919000579,-2,0
50000.0,1,1,2,27,0,0,2,0,0,2,48215.0,44175.0,83132.0,42079.0,44781.0,45619.0,4007.0,0.0,1706.0,3408.0,1700.0,0.0,0,1785.0,0.9642807143857123,2,0
50000.0,1,2,2,25,0,0,0,0,0,0,47034.0,48442.0,49173.0,49290.0,48910.0,48910.0,2500.0,2200.0,1700.0,1000.0,0.0,0.0,0,2966.0,0.9406611867762644,0,0
10000.0,1,2,2,26,1,-1,0,0,0,0,7140.0,8489.0,9488.0,9129.0,9479.0,9523.0,11153.0,1152.0,1150.0,500.0,345.0,387.0,0,2860.0,0.7139286071392861,0,0
50000.0,1,1,2,25,0,0,0,0,0,0,18164.0,19456.0,20486.0,21241.0,21788.0,23281.0,1900.0,1645.0,1400.0,900.0,2000.0,0.0,0,31836.0,0.3632727345453091,0,0
50000.0,1,2,2,26,0,0,0,0,0,0,25126.0,26697.0,28222.0,27180.0,27979.0,28926.0,2000.0,2000.0,2000.0,1500.0,1500.0,1000.0,0,24874.0,0.5025099498010039,0,0
20000.0,1,1,2,25,0,0,0,0,0,0,26694.0,10298.0,9768.0,8798.0,9404.0,6864.0,1200.0,2000.0,2000.0,1000.0,1000.0,1000.0,0,-6694.0,1.2318418205741204,0,0
200000.0,1,1,2,26,-2,-2,-2,-2,-2,-2,-4.0,909.0,6737.0,6012.0,5167.0,3132.0,913.0,6737.0,6031.0,5167.0,3132.0,2290.0,0,200004.0,-1.9999900000499998e-05,-6,0
40000.0,1,1,2,26,0,0,0,0,0,0,21651.0,19279.0,19076.0,15838.0,17616.0,11081.0,5009.0,5000.0,1560.0,7000.0,497.0,2000.0,0,18349.0,0.5412614684632884,0,0
30000.0,1,2,2,23,0,0,2,2,0,0,14404.0,32852.0,17113.0,4818.0,4818.0,0.0,3196.0,2000.0,0.0,0.0,0.0,0.0,0,15596.0,0.4801173294223526,2,0
20000.0,1,2,2,23,2,0,0,2,0,0,15789.0,16831.0,20404.0,19621.0,14051.0,0.0,1610.0,4183.0,0.0,281.0,0.0,0.0,1,4211.0,0.7894105294735263,2,1
50000.0,1,2,2,23,0,0,0,-1,0,0,51274.0,50474.0,49724.0,48437.0,18712.0,19129.0,4175.0,41000.0,51705.0,700.0,718.0,700.0,0,-1274.0,1.0254594908101837,0,0
20000.0,1,3,2,24,-1,2,-1,-1,-1,-1,546.0,48.0,498.0,449.0,1651.0,1114.0,0.0,948.0,449.0,1700.0,1114.0,0.0,0,19454.0,0.027298635068246587,0,0
130000.0,1,2,2,25,0,0,0,0,0,2,72850.0,74937.0,75900.0,74982.0,79701.0,81282.0,3300.0,2800.0,3000.0,6000.0,3000.0,0.0,0,57150.0,0.5603803047668864,0,0
160000.0,1,2,2,25,0,0,0,0,0,0,4071.0,4554.0,4770.0,5494.0,4586.0,4686.0,1060.0,1276.0,1000.0,92.0,100.0,1000.0,0,155929.0,0.02544359097755639,0,0
110000.0,1,2,2,25,0,-1,0,0,-1,-1,54165.0,88490.0,99595.0,99055.0,30328.0,24564.0,88490.0,30000.0,40000.0,30328.0,24564.0,42000.0,0,55835.0,0.49240461450350453,-1,0
50000.0,1,2,2,37,0,0,0,0,0,0,16029.0,17039.0,18064.0,19076.0,19453.0,19862.0,1281.0,1306.0,1318.0,695.0,721.0,1018.0,1,33971.0,0.3205735885282294,0,1
